date,product_id,product_name,category,supplier_id,current_stock,max_stock_capacity,safety_stock,reserved_stock,avg_sales_7d,avg_sales_30d,avg_sales_90d,quantity_sold,number_of_orders,revenue,returns,supplier_lead_time,supplier_reliability,month,quarter,season,holiday_indicator,event_type,impact_score,region,future_demand
2026-02,P013,Cetirizine,Allergy,S001,4079,4299,694,23,119,146,164,3504,136,143664,54,2,0.72,2,1,Winter,0,Flu_Outbreak,70,Sousse,5852
2022-11,P009,Omeprazole,Digestive,S009,310,5351,738,130,73,68,65,1836,389,53244,98,16,0.79,11,4,Autumn,1,Eid,25,Bizerte,2102
2024-06,P003,Amoxicillin,Antibiotic,S008,886,7413,721,79,203,211,206,4642,823,129976,39,17,0.75,6,2,Summer,0,Flu_Outbreak,70,Gabes,5614
2022-06,P015,Salbutamol,Respiratory,S006,2751,4115,369,81,25,26,31,702,769,10530,10,8,0.85,6,2,Summer,0,Heat_Wave,40,Bizerte,1216
2025-03,P012,Nasal Spray,Respiratory,S008,1618,4323,285,101,128,127,128,4318,600,168402,82,10,0.97,3,1,Spring,0,Virus_Outbreak,90,Beja,4258
2022-02,P007,Insulin,Diabetes,S010,1444,7208,392,99,64,58,45,1160,162,61480,89,5,0.76,2,1,Winter,0,Cold_Wave,50,Beja,1710
2026-09,P011,Azithromycin,Antibiotic,S009,1668,7476,110,136,99,98,95,3724,119,122892,12,9,0.78,9,3,Autumn,0,Virus_Outbreak,90,Nabeul,3854
2022-08,P010,Metformin,Diabetes,S002,4137,4928,690,298,115,144,159,3312,320,135792,63,15,0.75,8,3,Summer,0,Flu_Outbreak,70,Bizerte,3272
2022-08,P012,Nasal Spray,Respiratory,S005,229,5946,653,193,165,184,180,5152,759,170016,30,4,0.82,8,3,Summer,0,Virus_Outbreak,90,Sfax,5707
2026-06,P014,Diclofenac,Painkiller,S010,862,7925,486,21,54,45,34,1440,703,46080,7,11,0.8,6,2,Summer,0,Cold_Wave,50,Sfax,1745
2025-03,P001,Paracetamol,Painkiller,S003,4669,7123,552,47,85,113,105,4520,513,140120,49,8,0.86,3,1,Spring,0,Allergy_Season,60,Nabeul,4128
2024-11,P013,Cetirizine,Allergy,S002,1407,6215,686,193,83,81,99,3240,586,155520,57,3,0.76,11,4,Autumn,0,Flu_Outbreak,70,Beja,2577
2025-02,P015,Salbutamol,Respiratory,S003,1711,7486,429,83,107,123,128,3936,742,204672,60,18,0.79,2,1,Winter,1,Eid,25,Tunis,2693
2026-08,P007,Insulin,Diabetes,S002,2962,4285,385,129,91,98,97,2940,510,164640,38,18,0.93,8,3,Summer,0,Flu_Outbreak,70,Nabeul,2703
2025-09,P009,Omeprazole,Digestive,S010,2714,7025,304,39,40,51,48,1938,412,102714,79,12,0.77,9,3,Autumn,0,Flu_Outbreak,70,Sfax,1296
2023-06,P005,Vitamin C,Supplement,S006,744,6967,132,197,84,110,104,3630,367,29040,75,19,0.91,6,2,Summer,0,Flu_Outbreak,70,Sousse,3255
2026-08,P004,Cough Syrup,Respiratory,S001,948,5887,749,109,33,63,52,1512,955,9072,73,2,0.92,8,3,Summer,1,Ramadan,30,Nabeul,2425
2023-11,P010,Metformin,Diabetes,S009,3782,5062,533,7,48,76,59,2888,63,69312,79,6,0.73,11,4,Autumn,0,None,0,Beja,2680
2023-01,P004,Cough Syrup,Respiratory,S005,3070,6414,693,110,136,160,170,3840,339,176640,55,11,0.87,1,1,Winter,0,None,0,Tunis,3495
2024-10,P012,Nasal Spray,Respiratory,S009,897,5478,295,223,98,124,129,3596,91,111476,74,8,0.83,10,4,Autumn,0,Allergy_Season,60,Gabes,4067
2023-12,P006,Antihistamine,Allergy,S002,4440,4768,338,248,94,100,113,3000,262,132000,1,5,0.89,12,4,Winter,0,Flu_Outbreak,70,Tunis,2285
2025-07,P002,Ibuprofen,Painkiller,S007,3155,7078,790,224,68,71,81,2698,407,145692,5,12,0.88,7,3,Summer,0,Cold_Wave,50,Tunis,2289
2026-12,P010,Metformin,Diabetes,S001,4088,5447,680,187,37,36,24,1152,525,8064,33,13,0.85,12,4,Winter,0,Allergy_Season,60,Gabes,1409
2024-03,P012,Nasal Spray,Respiratory,S004,720,5946,452,212,60,67,70,1742,685,85358,32,10,0.96,3,1,Spring,1,Ramadan,30,Beja,1714
2025-09,P001,Paracetamol,Painkiller,S010,370,5401,604,228,108,117,127,3510,258,105300,73,8,0.76,9,3,Autumn,1,Eid,25,Beja,2472
2025-08,P008,Aspirin,Cardiology,S008,357,6047,199,180,37,67,57,1742,801,95810,67,19,0.76,8,3,Summer,0,Allergy_Season,60,Bizerte,1796
2024-03,P006,Antihistamine,Allergy,S008,1675,4820,479,206,86,104,91,3016,851,72384,36,16,0.81,3,1,Spring,1,Ramadan,30,Nabeul,2199
2023-05,P003,Amoxicillin,Antibiotic,S005,2654,4009,189,7,34,56,62,2072,236,89096,33,20,0.82,5,2,Spring,1,Ramadan,30,Beja,2081
2025-09,P010,Metformin,Diabetes,S008,4111,4515,614,289,44,58,67,1972,883,33524,75,13,0.82,9,3,Autumn,0,None,0,Sfax,2021
2026-07,P004,Cough Syrup,Respiratory,S007,2938,6145,572,11,118,127,118,3683,796,55245,75,6,0.93,7,3,Summer,0,Heat_Wave,40,Tunis,4691
2022-12,P011,Azithromycin,Antibiotic,S003,4049,6566,490,108,177,185,201,4070,665,65120,18,5,0.84,12,4,Winter,1,Ramadan,30,Nabeul,4735
2026-10,P007,Insulin,Diabetes,S007,835,5781,493,276,82,98,110,3430,624,120050,70,11,0.76,10,4,Autumn,0,None,0,Beja,1877
2023-12,P003,Amoxicillin,Antibiotic,S003,222,5516,720,101,277,297,287,11583,528,544401,38,15,0.94,12,4,Winter,0,Flu_Outbreak,70,Tunis,10267
2025-07,P004,Cough Syrup,Respiratory,S010,4457,5620,777,205,112,109,104,3270,473,170040,55,3,0.83,7,3,Summer,0,Flu_Outbreak,70,Nabeul,3003
2026-11,P001,Paracetamol,Painkiller,S005,3711,5660,437,216,86,78,71,2652,234,111384,63,14,0.96,11,4,Autumn,0,Virus_Outbreak,90,Sousse,3470
2022-08,P009,Omeprazole,Digestive,S009,1736,4902,671,218,34,34,23,986,563,6902,10,12,0.89,8,3,Summer,0,Allergy_Season,60,Beja,945
2022-10,P001,Paracetamol,Painkiller,S008,4174,5436,672,49,53,61,77,1525,883,91500,28,11,0.96,10,4,Autumn,1,Ramadan,30,Nabeul,2034
2024-01,P015,Salbutamol,Respiratory,S004,1827,7002,437,166,213,215,230,4945,919,69230,63,20,0.96,1,1,Winter,0,Flu_Outbreak,70,Gabes,5081
2026-07,P007,Insulin,Diabetes,S007,483,6633,347,57,56,79,77,2686,311,139672,5,10,0.84,7,3,Summer,1,Ramadan,30,Nabeul,1969
2024-07,P002,Ibuprofen,Painkiller,S010,2375,4544,532,263,88,109,123,3488,496,76736,30,7,0.93,7,3,Summer,1,Ramadan,30,Gabes,4168
2026-06,P001,Paracetamol,Painkiller,S009,866,7637,497,123,112,111,126,3552,76,184704,5,2,0.74,6,2,Summer,0,None,0,Gabes,3650
2026-08,P010,Metformin,Diabetes,S003,3099,4038,247,126,93,118,132,3894,369,128502,42,16,0.73,8,3,Summer,0,Heat_Wave,40,Nabeul,3133
2022-04,P013,Cetirizine,Allergy,S008,4548,6542,725,24,223,215,219,7740,505,278640,20,14,0.87,4,2,Spring,0,Allergy_Season,60,Beja,5760
2025-09,P010,Metformin,Diabetes,S003,1630,5197,285,147,84,105,95,2100,216,84000,50,20,0.82,9,3,Autumn,0,Cold_Wave,50,Beja,4080
2025-04,P011,Azithromycin,Antibiotic,S009,2474,6703,105,95,71,98,90,2744,764,46648,95,19,0.72,4,2,Spring,0,Cold_Wave,50,Nabeul,2930
2023-06,P001,Paracetamol,Painkiller,S008,4693,7332,429,35,80,88,107,2728,772,139128,57,19,0.77,6,2,Summer,1,Ramadan,30,Sfax,1868
2026-02,P013,Cetirizine,Allergy,S007,1183,5230,550,85,27,32,15,1248,979,34944,64,19,0.75,2,1,Winter,0,Heat_Wave,40,Nabeul,988
2024-05,P004,Cough Syrup,Respiratory,S008,215,7012,556,72,51,68,60,2040,146,40800,83,11,0.83,5,2,Spring,1,Eid,25,Sousse,2413
2023-09,P008,Aspirin,Cardiology,S002,1124,4164,179,214,86,95,104,3515,621,73815,78,7,0.74,9,3,Autumn,1,Ramadan,30,Sousse,3390
2022-06,P007,Insulin,Diabetes,S006,2867,6719,615,172,88,87,88,2262,157,135720,13,12,0.85,6,2,Summer,0,Allergy_Season,60,Nabeul,3475
2024-05,P008,Aspirin,Cardiology,S003,3771,6612,487,280,106,115,100,3335,100,63365,95,13,0.88,5,2,Spring,0,Allergy_Season,60,Sousse,4165
2024-07,P011,Azithromycin,Antibiotic,S004,423,5625,322,244,93,104,124,4160,504,145600,40,8,0.86,7,3,Summer,0,None,0,Nabeul,2758
2022-12,P011,Azithromycin,Antibiotic,S007,549,5344,792,134,179,195,180,3900,711,42900,25,4,0.85,12,4,Winter,0,None,0,Beja,4061
2025-06,P008,Aspirin,Cardiology,S007,3358,4278,358,275,35,29,15,1073,748,15022,59,19,0.74,6,2,Summer,0,Virus_Outbreak,90,Bizerte,1680
2023-06,P002,Ibuprofen,Painkiller,S009,1568,6157,111,238,90,83,64,2324,854,118524,74,6,0.92,6,2,Summer,0,Allergy_Season,60,Tunis,3077
2025-08,P002,Ibuprofen,Painkiller,S010,3398,5166,360,131,63,82,88,2706,748,127182,59,17,0.83,8,3,Summer,0,None,0,Gabes,1890
2022-01,P007,Insulin,Diabetes,S002,4451,5076,615,101,27,50,53,1500,831,52500,36,7,0.91,1,1,Winter,0,Heat_Wave,40,Bizerte,1889
2024-01,P013,Cetirizine,Allergy,S010,606,5859,462,238,78,102,91,3162,107,28458,44,7,0.9,1,1,Winter,0,None,0,Sousse,3031
2026-07,P008,Aspirin,Cardiology,S006,941,7077,192,205,28,57,62,1767,853,81282,19,19,0.83,7,3,Summer,0,Virus_Outbreak,90,Sfax,2493
2025-02,P004,Cough Syrup,Respiratory,S010,3720,6561,182,126,197,202,203,4444,605,124432,80,3,0.82,2,1,Winter,0,Virus_Outbreak,90,Sfax,6546
2026-09,P002,Ibuprofen,Painkiller,S008,3726,4888,393,271,117,116,104,3596,832,158224,44,2,0.7,9,3,Autumn,0,None,0,Sfax,3475
2022-09,P007,Insulin,Diabetes,S002,4771,7481,370,200,28,36,20,936,54,54288,58,6,0.96,9,3,Autumn,1,Ramadan,30,Nabeul,965
2025-05,P008,Aspirin,Cardiology,S007,1959,7623,410,292,96,88,75,2464,76,59136,52,14,0.87,5,2,Spring,1,Ramadan,30,Beja,2591
2022-07,P011,Azithromycin,Antibiotic,S006,242,6082,647,14,49,78,93,3042,546,164268,63,14,0.7,7,3,Summer,0,Heat_Wave,40,Sousse,3134
2022-01,P002,Ibuprofen,Painkiller,S008,210,6083,678,291,66,57,76,1539,359,44631,46,16,0.97,1,1,Winter,1,Eid,25,Sfax,1537
2024-03,P003,Amoxicillin,Antibiotic,S010,2763,4473,563,187,46,64,52,2368,238,118400,7,3,0.96,3,1,Spring,0,Allergy_Season,60,Gabes,2507
2026-03,P012,Nasal Spray,Respiratory,S004,3855,6017,597,151,41,56,67,2240,550,85120,29,7,0.95,3,1,Spring,0,Cold_Wave,50,Beja,2492
2026-05,P002,Ibuprofen,Painkiller,S006,947,5071,439,241,25,50,62,1200,861,27600,50,12,0.72,5,2,Spring,1,Ramadan,30,Gabes,1825
2024-02,P004,Cough Syrup,Respiratory,S004,3316,7996,488,168,142,161,174,4991,314,199640,76,3,0.82,2,1,Winter,0,Virus_Outbreak,90,Sousse,3716
2023-01,P003,Amoxicillin,Antibiotic,S009,1918,4191,615,263,83,107,99,2354,962,136532,93,13,0.74,1,1,Winter,1,Eid,25,Bizerte,3216
2026-09,P009,Omeprazole,Digestive,S005,1874,4320,647,154,36,44,24,1276,322,38280,59,19,0.95,9,3,Autumn,1,Ramadan,30,Gabes,1340
2022-06,P015,Salbutamol,Respiratory,S002,2354,4811,117,120,146,152,170,3800,446,22800,49,14,0.77,6,2,Summer,0,Flu_Outbreak,70,Sfax,6006
2022-11,P014,Diclofenac,Painkiller,S005,4637,5417,151,105,26,56,60,1568,375,92512,98,2,0.96,11,4,Autumn,0,Virus_Outbreak,90,Sousse,2124
2024-08,P001,Paracetamol,Painkiller,S010,2712,7927,320,150,100,124,140,3224,702,180544,74,18,0.73,8,3,Summer,0,Allergy_Season,60,Sousse,4421
2022-07,P007,Insulin,Diabetes,S009,659,6073,144,220,104,126,123,2898,653,162288,91,8,0.74,7,3,Summer,0,Cold_Wave,50,Gabes,2989
2022-09,P012,Nasal Spray,Respiratory,S003,2663,6985,147,252,51,50,42,1650,475,23100,6,18,0.93,9,3,Autumn,0,Allergy_Season,60,Nabeul,1819
2026-12,P008,Aspirin,Cardiology,S002,4072,5422,656,79,103,111,107,3330,715,196470,87,15,0.76,12,4,Winter,0,Cold_Wave,50,Beja,4363
2024-08,P007,Insulin,Diabetes,S010,3688,4819,171,194,74,82,77,2870,44,97580,20,17,0.83,8,3,Summer,0,Flu_Outbreak,70,Gabes,2598
2022-11,P011,Azithromycin,Antibiotic,S005,4477,6308,593,239,72,101,103,2828,758,158368,73,18,0.75,11,4,Autumn,0,Allergy_Season,60,Sfax,3442
2026-06,P015,Salbutamol,Respiratory,S009,3177,6357,431,179,93,95,100,2185,652,19665,36,3,0.96,6,2,Summer,0,None,0,Bizerte,2502
2023-06,P007,Insulin,Diabetes,S009,3183,4250,275,279,96,104,119,3432,352,133848,10,9,0.84,6,2,Summer,0,Flu_Outbreak,70,Bizerte,2620
2026-01,P014,Diclofenac,Painkiller,S003,3108,7113,752,51,25,47,51,1081,107,15134,77,5,0.98,1,1,Winter,0,Flu_Outbreak,70,Beja,1889
2025-06,P005,Vitamin C,Supplement,S009,3512,4708,633,282,62,80,76,2560,154,148480,41,16,0.92,6,2,Summer,0,Cold_Wave,50,Beja,2486
2022-02,P007,Insulin,Diabetes,S009,1943,7798,673,33,44,35,54,1190,479,26180,83,3,0.82,2,1,Winter,0,None,0,Tunis,762
2025-03,P002,Ibuprofen,Painkiller,S007,436,4013,394,229,116,124,133,2852,202,85560,72,2,0.72,3,1,Spring,0,None,0,Gabes,2264
2022-11,P008,Aspirin,Cardiology,S007,1919,5569,641,43,46,54,58,1188,819,30888,71,9,0.85,11,4,Autumn,1,Eid,25,Tunis,1339
2025-08,P002,Ibuprofen,Painkiller,S002,3598,5512,332,94,93,91,72,3276,899,72072,76,17,0.81,8,3,Summer,1,Ramadan,30,Beja,2234
2026-05,P004,Cough Syrup,Respiratory,S007,2497,7985,497,202,23,51,47,1275,356,15300,57,2,0.95,5,2,Spring,0,Heat_Wave,40,Sfax,1196
2025-01,P005,Vitamin C,Supplement,S009,2147,6093,700,76,93,123,138,2952,589,67896,5,11,0.89,1,1,Winter,0,Flu_Outbreak,70,Sfax,3800
2022-06,P011,Azithromycin,Antibiotic,S009,3201,7547,312,196,144,161,178,4347,103,52164,98,14,0.81,6,2,Summer,0,Virus_Outbreak,90,Bizerte,3476
2025-11,P005,Vitamin C,Supplement,S006,4484,6685,641,155,32,39,38,1131,337,16965,6,13,0.95,11,4,Autumn,0,Allergy_Season,60,Sousse,1526
2025-08,P011,Azithromycin,Antibiotic,S008,696,7501,490,128,238,242,251,5324,583,218284,19,15,0.93,8,3,Summer,0,Flu_Outbreak,70,Nabeul,7905
2025-02,P011,Azithromycin,Antibiotic,S004,2441,5966,683,134,296,308,315,6776,690,338800,2,20,0.89,2,1,Winter,0,Virus_Outbreak,90,Sfax,9721
2022-05,P001,Paracetamol,Painkiller,S008,2499,5674,637,74,100,115,107,3795,44,125235,80,14,0.88,5,2,Spring,0,Flu_Outbreak,70,Bizerte,3459
2022-08,P013,Cetirizine,Allergy,S006,748,7513,160,150,80,78,64,2964,496,130416,16,14,0.88,8,3,Summer,0,Cold_Wave,50,Sousse,1782
2025-11,P007,Insulin,Diabetes,S002,1081,6947,194,10,62,74,92,1554,663,79254,25,16,0.73,11,4,Autumn,0,Virus_Outbreak,90,Nabeul,3042
2023-11,P012,Nasal Spray,Respiratory,S002,4519,6022,122,242,31,40,49,1480,968,56240,87,17,0.8,11,4,Autumn,1,Eid,25,Sousse,1633
2025-11,P007,Insulin,Diabetes,S006,3120,7923,182,63,99,111,119,3219,908,112665,59,8,0.78,11,4,Autumn,0,Heat_Wave,40,Bizerte,2841
2023-12,P005,Vitamin C,Supplement,S001,2459,6774,159,113,40,46,39,1012,876,54648,26,9,0.88,12,4,Winter,0,None,0,Sfax,1668
2022-04,P005,Vitamin C,Supplement,S010,461,4394,286,88,60,81,77,2754,507,38556,51,10,0.89,4,2,Spring,0,Allergy_Season,60,Beja,2218
2026-12,P013,Cetirizine,Allergy,S007,3395,6978,559,37,100,90,91,2520,165,35280,60,16,0.89,12,4,Winter,0,Flu_Outbreak,70,Nabeul,2575
2026-02,P004,Cough Syrup,Respiratory,S008,2303,6933,796,273,106,105,91,2625,679,47250,58,2,0.97,2,1,Winter,1,Ramadan,30,Bizerte,3474
2024-06,P005,Vitamin C,Supplement,S007,549,7416,357,256,91,101,116,3838,670,26866,99,8,0.96,6,2,Summer,0,Virus_Outbreak,90,Gabes,3680
2026-04,P006,Antihistamine,Allergy,S001,3405,4077,695,161,126,133,124,4123,229,119567,17,3,0.76,4,2,Spring,0,Heat_Wave,40,Sfax,4990
2022-07,P010,Metformin,Diabetes,S001,2342,6714,667,108,20,22,18,880,826,37840,2,2,0.99,7,3,Summer,1,Eid,25,Sousse,676
2023-06,P005,Vitamin C,Supplement,S001,3539,5327,358,294,102,110,107,2310,895,16170,40,10,0.81,6,2,Summer,1,Ramadan,30,Beja,2161
2022-02,P007,Insulin,Diabetes,S010,2532,7601,168,54,57,65,69,1820,106,27300,69,16,0.95,2,1,Winter,0,Allergy_Season,60,Nabeul,2013
2022-12,P005,Vitamin C,Supplement,S002,3156,5191,220,235,40,59,74,2006,198,38114,67,14,0.9,12,4,Winter,0,None,0,Tunis,2020
2023-06,P009,Omeprazole,Digestive,S001,3786,7991,241,242,108,125,132,3500,368,101500,53,15,0.86,6,2,Summer,0,Allergy_Season,60,Tunis,4740
2026-01,P003,Amoxicillin,Antibiotic,S005,4181,7941,491,105,202,200,212,7800,677,452400,76,3,0.75,1,1,Winter,0,Cold_Wave,50,Beja,6915
2024-05,P003,Amoxicillin,Antibiotic,S004,2397,5259,420,88,96,126,126,4662,808,93240,6,12,0.97,5,2,Spring,1,Ramadan,30,Sousse,3549
2022-02,P009,Omeprazole,Digestive,S003,471,7989,430,131,38,31,20,961,255,8649,11,16,0.74,2,1,Winter,0,Flu_Outbreak,70,Gabes,1273
2024-05,P008,Aspirin,Cardiology,S008,2308,5853,484,294,32,47,35,1739,605,39997,55,9,0.83,5,2,Spring,1,Ramadan,30,Sfax,1633
2024-11,P008,Aspirin,Cardiology,S007,4346,5396,602,49,87,79,63,1975,605,67150,40,13,0.84,11,4,Autumn,0,Heat_Wave,40,Nabeul,1823
2022-10,P009,Omeprazole,Digestive,S009,3574,6853,764,263,36,34,37,680,440,38080,31,11,0.89,10,4,Autumn,0,Virus_Outbreak,90,Tunis,1110
2025-05,P012,Nasal Spray,Respiratory,S007,4831,7983,320,199,65,75,81,2925,148,114075,64,3,0.75,5,2,Spring,0,Allergy_Season,60,Bizerte,2845
2022-08,P002,Ibuprofen,Painkiller,S005,4811,4436,166,179,51,56,59,1456,265,45136,1,15,0.91,8,3,Summer,1,Ramadan,30,Nabeul,1657
2024-06,P007,Insulin,Diabetes,S010,202,7857,181,294,103,101,109,3535,352,159075,38,17,0.9,6,2,Summer,1,Eid,25,Bizerte,2501
2023-08,P001,Paracetamol,Painkiller,S005,1808,6351,132,129,99,126,121,4662,813,167832,18,4,0.94,8,3,Summer,1,Eid,25,Gabes,2747
2026-08,P013,Cetirizine,Allergy,S003,366,6042,730,293,109,112,103,3808,313,152320,51,14,0.86,8,3,Summer,0,Cold_Wave,50,Tunis,2789
2022-01,P008,Aspirin,Cardiology,S009,679,7348,755,244,24,45,30,1125,637,45000,17,5,0.91,1,1,Winter,0,Heat_Wave,40,Nabeul,1526
2022-09,P009,Omeprazole,Digestive,S005,1229,5482,320,287,25,36,34,1188,279,71280,45,14,0.81,9,3,Autumn,0,Heat_Wave,40,Tunis,1439
2026-04,P003,Amoxicillin,Antibiotic,S004,3676,7545,490,126,158,186,167,6324,319,177072,81,7,0.97,4,2,Spring,0,Virus_Outbreak,90,Gabes,4756
2025-05,P010,Metformin,Diabetes,S003,1721,7640,734,124,31,55,46,1430,49,12870,15,6,0.92,5,2,Spring,0,Heat_Wave,40,Nabeul,2206
2022-08,P015,Salbutamol,Respiratory,S007,4797,5818,538,100,213,230,226,7130,611,92690,73,18,0.97,8,3,Summer,0,Flu_Outbreak,70,Sfax,8664
2023-05,P009,Omeprazole,Digestive,S009,4556,6604,218,117,49,62,43,1860,998,59520,5,15,0.79,5,2,Spring,1,Ramadan,30,Sousse,2335
2024-08,P009,Omeprazole,Digestive,S002,1308,4827,492,62,71,65,60,2535,502,68445,31,4,0.74,8,3,Summer,0,Cold_Wave,50,Sousse,2550
2025-04,P015,Salbutamol,Respiratory,S002,4694,4871,438,187,119,146,128,5694,539,142350,0,8,0.93,4,2,Spring,1,Ramadan,30,Beja,3529
2025-02,P003,Amoxicillin,Antibiotic,S003,2196,5048,325,33,141,154,145,5390,231,188650,34,17,0.85,2,1,Winter,0,None,0,Sousse,3041
2023-11,P011,Azithromycin,Antibiotic,S001,3963,4624,611,80,239,250,260,7500,735,67500,91,13,0.92,11,4,Autumn,0,Flu_Outbreak,70,Beja,6141
2022-08,P012,Nasal Spray,Respiratory,S010,2527,4933,235,54,65,67,55,2211,926,72963,12,9,0.81,8,3,Summer,1,Ramadan,30,Nabeul,2704
2025-11,P008,Aspirin,Cardiology,S005,4220,5910,161,144,64,80,87,3040,605,42560,50,14,0.9,11,4,Autumn,1,Ramadan,30,Sousse,2583
2024-05,P008,Aspirin,Cardiology,S009,1604,7230,351,184,77,89,106,1958,375,31328,43,8,0.91,5,2,Spring,0,Heat_Wave,40,Sousse,2992
2026-09,P014,Diclofenac,Painkiller,S003,2660,4196,638,118,65,94,101,3102,290,158202,73,3,0.9,9,3,Autumn,0,Cold_Wave,50,Nabeul,3678
2026-03,P010,Metformin,Diabetes,S003,3271,5579,769,95,34,41,36,1476,571,10332,83,9,0.92,3,1,Spring,0,Flu_Outbreak,70,Sfax,1472
2022-12,P006,Antihistamine,Allergy,S008,2885,5658,115,19,107,105,90,2940,599,17640,49,4,0.97,12,4,Winter,0,None,0,Sfax,3392
2025-01,P014,Diclofenac,Painkiller,S004,2879,4073,429,88,60,87,69,1740,632,52200,46,4,0.85,1,1,Winter,1,Eid,25,Tunis,2411
2022-07,P014,Diclofenac,Painkiller,S001,2238,6308,586,172,104,106,118,4028,997,233624,46,20,0.85,7,3,Summer,0,Cold_Wave,50,Gabes,2682
2025-12,P002,Ibuprofen,Painkiller,S007,1446,5041,699,38,105,104,108,2704,694,24336,25,7,0.98,12,4,Winter,0,Virus_Outbreak,90,Tunis,3399
2026-04,P007,Insulin,Diabetes,S008,3175,4334,248,192,112,112,109,3920,220,137200,49,9,0.97,4,2,Spring,1,Ramadan,30,Nabeul,2634
2024-05,P013,Cetirizine,Allergy,S003,2075,6412,480,186,135,154,160,4312,213,107800,2,16,0.73,5,2,Spring,0,Allergy_Season,60,Sousse,4381
2024-06,P002,Ibuprofen,Painkiller,S006,2030,5240,344,169,90,91,71,2366,740,21294,10,8,0.86,6,2,Summer,1,Ramadan,30,Bizerte,3025
2025-01,P012,Nasal Spray,Respiratory,S005,1816,4076,445,190,119,120,111,3120,138,115440,52,13,0.9,1,1,Winter,0,Heat_Wave,40,Bizerte,4079
2024-11,P006,Antihistamine,Allergy,S001,1375,6251,243,265,60,80,74,1760,341,31680,66,18,0.9,11,4,Autumn,0,Virus_Outbreak,90,Nabeul,2162
2024-01,P015,Salbutamol,Respiratory,S007,1815,6373,406,245,186,192,205,6528,952,176256,61,11,0.83,1,1,Winter,0,None,0,Gabes,5461
2025-11,P010,Metformin,Diabetes,S005,722,7614,683,265,100,110,123,4400,925,242000,41,10,0.95,11,4,Autumn,0,Virus_Outbreak,90,Bizerte,2365
2026-03,P012,Nasal Spray,Respiratory,S001,1673,5161,540,140,116,127,141,3937,867,98425,20,13,0.93,3,1,Spring,0,Cold_Wave,50,Nabeul,3531
2025-01,P010,Metformin,Diabetes,S007,3770,4991,586,30,25,17,26,442,706,11050,16,9,0.87,1,1,Winter,0,Heat_Wave,40,Gabes,573
2023-01,P008,Aspirin,Cardiology,S002,1401,7694,315,127,104,100,119,3500,568,192500,26,4,0.79,1,1,Winter,1,Ramadan,30,Nabeul,3429
2024-12,P002,Ibuprofen,Painkiller,S010,4490,4808,717,18,77,85,80,3060,223,76500,7,19,0.75,12,4,Winter,0,Flu_Outbreak,70,Sfax,2880
2025-12,P009,Omeprazole,Digestive,S001,4993,6482,492,11,21,24,21,552,420,31464,39,18,0.76,12,4,Winter,1,Eid,25,Nabeul,762
2024-04,P009,Omeprazole,Digestive,S007,2536,6933,510,86,98,107,98,4173,172,87633,39,9,0.93,4,2,Spring,1,Ramadan,30,Bizerte,2852
2024-08,P007,Insulin,Diabetes,S010,1175,4428,447,23,33,41,47,1558,374,81016,95,8,0.86,8,3,Summer,0,Allergy_Season,60,Sousse,1620
2025-04,P004,Cough Syrup,Respiratory,S009,2335,4576,546,284,104,131,115,3406,588,88556,17,6,0.82,4,2,Spring,1,Ramadan,30,Bizerte,4811
2024-05,P013,Cetirizine,Allergy,S009,884,7654,347,222,239,232,212,9280,769,473280,59,3,0.96,5,2,Spring,0,Allergy_Season,60,Sfax,7691
2024-05,P015,Salbutamol,Respiratory,S003,2119,4943,229,297,111,129,131,3354,745,63726,4,13,0.83,5,2,Spring,0,Cold_Wave,50,Sousse,2862
2026-01,P011,Azithromycin,Antibiotic,S009,1983,5487,140,120,123,153,148,3060,907,146880,99,17,0.85,1,1,Winter,0,Allergy_Season,60,Sfax,4102
2023-12,P012,Nasal Spray,Respiratory,S010,2842,5168,415,117,117,115,118,2530,698,43010,57,15,0.72,12,4,Winter,0,Cold_Wave,50,Gabes,4046
2026-11,P001,Paracetamol,Painkiller,S003,3685,7249,231,5,100,122,106,2562,261,23058,2,2,0.86,11,4,Autumn,0,None,0,Nabeul,3606
2025-04,P002,Ibuprofen,Painkiller,S005,1558,4800,429,285,40,39,29,1287,358,63063,5,13,0.75,4,2,Spring,0,None,0,Sfax,740
2023-11,P002,Ibuprofen,Painkiller,S001,4465,7021,725,49,76,100,109,2400,593,112800,8,4,0.82,11,4,Autumn,0,None,0,Bizerte,3350
2025-01,P007,Insulin,Diabetes,S007,3541,6414,570,105,95,105,92,3360,402,84000,90,17,0.74,1,1,Winter,0,Allergy_Season,60,Beja,3429
2023-09,P006,Antihistamine,Allergy,S003,3868,5123,319,265,63,65,73,1495,700,77740,80,12,0.84,9,3,Autumn,0,Heat_Wave,40,Beja,2673
2024-05,P015,Salbutamol,Respiratory,S008,4402,5273,557,276,142,148,129,5180,287,119140,93,19,0.7,5,2,Spring,0,Virus_Outbreak,90,Beja,4594
2026-12,P001,Paracetamol,Painkiller,S010,1142,5463,797,254,83,75,92,3000,849,93000,27,14,0.74,12,4,Winter,0,Allergy_Season,60,Beja,1822
2022-03,P009,Omeprazole,Digestive,S006,1287,4991,266,167,55,78,96,2496,917,24960,56,8,0.94,3,1,Spring,0,Allergy_Season,60,Sfax,3073
2022-10,P001,Paracetamol,Painkiller,S007,1260,6454,220,62,68,60,77,1920,459,30720,71,14,0.94,10,4,Autumn,0,Cold_Wave,50,Gabes,1693
